Points:0,Points:1,Points:2,U:0,U:1,U:2
0.8130321,4.639296,0.025,0.941804,-0.0587961,1.13402e-17
8.817887,0.1451435,0.025,1.4985,0.0396624,6.286960000000001e-18
1.217807,3.704964,0.025,0.424523,-0.234654,8.986130000000001e-18
1.351167,2.074516,0.025,0.595799,0.64467,3.35065e-17
1.994375,2.38168,0.025,0.889008,0.155537,1.6827e-17
8.468683,5.653164,0.025,0.511066,0.225725,7.104210000000001e-18
5.512482,5.162012,0.025,-0.0145014,-0.265691,2.34965e-17
8.058759,0.1709403,0.025,1.33421,-0.0997848,-1.18853e-18
8.072249,5.026797,0.025,0.123407,0.99573,-3.7466900000000005e-18
2.520697,3.120754,0.025,1.27168,0.00434489,-1.55066e-17
6.607219,0.3654075,0.025,-2.55003,-1.68705,2.366e-18
0.6321244,1.505079,0.025,1.59405,0.483877,-2.56175e-17
7.085487,2.395151,0.025,1.26426,-2.17482,-2.01998e-18
8.7653,4.482218,0.025,-0.191556,0.127301,2.6362900000000002e-18
5.934498,3.570284,0.025,3.3943,-1.22407,-1.40709e-18
2.768659,1.059327,0.025,0.812692,0.147763,1.3219300000000003e-17
9.755715,2.984704,0.025,0.290135,-0.00346159,2.2463100000000002e-17
2.58032,5.01517,0.025,-0.288848,0.444589,-5.1265900000000004e-18
5.922293,5.818266,0.025,-0.132282,-0.119732,3.03509e-17
5.76696,4.572868,0.025,0.0832667,-0.611338,1.5254700000000002e-17
0.6541124,1.888573,0.025,0.365444,0.191232,-6.58969e-17
6.624957,5.984193,0.025,-0.491062,-0.0131561,-5.0084500000000005e-18
3.945357,2.642931,0.025,1.32481,2.6034,-2.29174e-18
7.538293,1.705795,0.025,-0.179226,-3.77172,-1.2083e-18
1.424204,1.413271,0.025,1.29549,0.920245,-2.7864900000000004e-18
9.045968,0.1097782,0.025,1.56736,0.070415,-1.1963300000000001e-18
1.539201,1.965723,0.025,1.02375,0.733026,-4.09867e-19
8.230957,4.537034,0.025,0.108882,0.427211,-2.6546400000000002e-18
1.584249,5.305018,0.025,-0.00567471,0.327629,-1.36964e-17
2.46974,2.213526,0.025,1.50866,0.251827,-1.24668e-17
9.388213,1.286353,0.025,-0.00907747,0.580633,4.090590000000001e-18
9.390415,0.756276,0.025,0.354293,0.528484,1.4802700000000001e-18
0.6357934,0.3269279,0.025,-0.0762543,-0.263765,-3.26688e-17
1.963865,3.754568,0.025,-0.663223,-0.814661,2.7738400000000003e-18
8.358156,0.1240023,0.025,1.58919,-0.0049124,7.170190000000001e-18
7.569444,5.464462,0.025,-0.36148,0.47897,6.7286900000000005e-18
3.611485,1.368314,0.025,0.918117,0.101053,-2.84962e-18
0.3691149,1.866671,0.025,0.179,-0.285228,-4.23325e-17
3.579979,2.118899,0.025,1.88867,0.778337,-1.22218e-17
1.467126,3.48762,0.025,-0.0229833,-0.459265,-3.1750000000000004e-17
4.901595,0.6838692,0.025,-0.0170168,-0.446963,-1.33773e-16
7.033858,5.193149,0.025,-0.359039,0.00821824,1.3365100000000001e-17
9.741333,2.369224,0.025,-0.651427,1.02726,-1.8201e-18
9.71664,1.196422,0.025,0.019605,1.2114,-1.04744e-18
9.896293,2.935,0.025,0.180896,-0.110402,-1.59962e-17
5.999451,5.683257,0.025,-0.489004,-0.3919,1.64606e-17
2.57074,2.468131,0.025,1.47488,0.0331088,8.691540000000001e-18
4.381305,1.703047,0.025,0.441311,0.252097,-9.97076e-18
3.257208,0.30623,0.025,-0.605402,-0.0820334,-2.1297000000000006e-17
9.2523,2.273565,0.025,-0.530351,0.377843,-2.1701200000000004e-18
4.669421,5.121566,0.025,-0.265095,-0.910258,2.00552e-18
3.601489,5.896918,0.025,2.21385,0.413887,4.813970000000001e-18
6.49831,4.088296,0.025,0.547412,-0.327072,4.88009e-19
3.090918,5.672534,0.025,1.35135,0.264296,-3.17059e-18
4.662662,1.476292,0.025,0.203804,-0.0631918,3.47939e-17
6.108732,5.601766,0.025,-0.473738,-0.37124,-2.6072800000000002e-17
